Common garden,R (bloc no),Provenance,arbre,id,year,AgeC,Vinc_m3,Average_density,bm_inc_density
,4,6802,14,6802_110,2001,16,0.003162234,452.5,1.430910854
,4,6802,14,6802_110,2002,17,0.003162904,433.4,1.370802466
,4,6802,14,6802_110,2003,18,0.002882237,431.2,1.242820615
,4,6802,14,6802_110,2004,19,0.0029046,454.9,1.321302653
,4,6802,14,6802_110,2005,20,0.004234336,464.3,1.966002117
,4,6802,14,6802_110,2006,21,0.005749599,464.2,2.668963973
,4,6802,14,6802_110,2007,22,0.005437334,442.3,2.404932592
,4,6802,14,6802_110,2008,23,0.004798859,442.3,2.122535339
,4,6802,14,6802_110,2009,24,0.005227064,450.7,2.355837917
,4,6802,14,6802_110,2010,25,0.004254734,456.3,1.941434954
,4,6802,14,6802_110,2011,26,0.005518216,434.2,2.396009281
,4,6802,14,6802_110,2012,27,0.003778756,422.1,1.595012898
,4,6802,14,6802_110,2013,28,0.002662226,445.5,1.186021831
,4,6802,14,6802_110,2014,29,0.002187703,458.1,1.002186717
,4,6802,14,6802_110,2015,30,0.002466577,448.4,1.106013151
,4,6802,14,6802_110,2016,31,0.002796291,452.1,1.264203222
,4,6802,7,6802_111,1984,1,0.000168271,663.1,0.111580789
,4,6802,7,6802_111,1985,2,0.000193948,617.1,0.11968537
,4,6802,7,6802_111,1986,3,0.00038792,595.8,0.231122554
,4,6802,7,6802_111,1987,4,0.00064043,575.1,0.368311433
,4,6802,7,6802_111,1988,5,0.001002415,538.2,0.539499483
,4,6802,7,6802_111,1989,6,0.001608095,513.6,0.825917633
,4,6802,7,6802_111,1990,7,0.001897844,516,0.979287548
,4,6802,7,6802_111,1991,8,0.002773718,514.3,1.426523271
,4,6802,7,6802_111,1992,9,0.00357604,475.8,1.701479587
,4,6802,7,6802_111,1993,10,0.004585764,460.5,2.111744503
,4,6802,7,6802_111,1994,11,0.004362429,461.8,2.014569849
,4,6802,7,6802_111,1995,12,0.006084778,472.6,2.875665887
,4,6802,7,6802_111,1996,13,0.005744998,441.3,2.53526738
,4,6802,7,6802_111,1997,14,0.004707112,471.1,2.217520565
,4,6802,7,6802_111,1998,15,0.005423293,457.9,2.483325667
,4,6802,7,6802_111,1999,16,0.005503,449.7,2.47469904
,4,6802,7,6802_111,2000,17,0.005088296,436.4,2.22053227
,4,6802,7,6802_111,2001,18,0.007130909,454.7,3.24242442
,4,6802,7,6802_111,2002,19,0.005962272,466.3,2.780207329
,4,6802,7,6802_111,2003,20,0.005097795,461.8,2.354161709
,4,6802,7,6802_111,2004,21,0.005396515,452.6,2.442462731
,4,6802,7,6802_111,2005,22,0.006529666,469.9,3.068289944
,4,6802,7,6802_111,2006,23,0.007900995,480.7,3.798008475
,4,6802,7,6802_111,2007,24,0.008028366,470.8,3.779754463
,4,6802,7,6802_111,2008,25,0.007069987,446.2,3.154628032
,4,6802,7,6802_111,2009,26,0.006793901,457.3,3.106850986
,4,6802,7,6802_111,2010,27,0.006177884,462.5,2.857271147
,4,6802,7,6802_111,2011,28,0.007114918,454.1,3.230884232
,4,6802,7,6802_111,2012,29,0.004678209,447.6,2.093966169
,4,6802,7,6802_111,2013,30,0.003086559,443.7,1.369506149
,4,6802,7,6802_111,2014,31,0.00200224,487.2,0.975491493
,4,6802,7,6802_111,2015,32,0.002792067,518.8,1.448524514
,4,6802,7,6802_111,2016,33,0.002662159,530,1.410944363
,4,6802,8,6802_112,1985,1,0.000229492,496.6,0.113965773
,4,6802,8,6802_112,1986,2,0.000222382,547.9,0.121842963
,4,6802,8,6802_112,1987,3,0.000539325,494.4,0.266642251
,4,6802,8,6802_112,1988,4,0.000792209,475.1,0.376378596
,4,6802,8,6802_112,1989,5,0.001154382,444.8,0.513469222
,4,6802,8,6802_112,1990,6,0.001430443,432.2,0.618237548
,4,6802,8,6802_112,1991,7,0.001804101,460,0.829886443
,4,6802,8,6802_112,1992,8,0.002512658,403,1.012601003
,4,6802,8,6802_112,1993,9,0.002902169,408.1,1.184375115
,4,6802,8,6802_112,1994,10,0.003602079,409.3,1.474331021
,4,6802,8,6802_112,1995,11,0.004086679,446,1.822658957
,4,6802,8,6802_112,1996,12,0.005643216,435.8,2.459313578
,4,6802,8,6802_112,1997,13,0.003753704,439.9,1.651254534
,4,6802,8,6802_112,1998,14,0.00354906,468.8,1.663799219
,4,6802,8,6802_112,1999,15,0.003951996,455.2,1.798948582
,4,6802,8,6802_112,2000,16,0.003466598,431.8,1.49687686
,4,6802,8,6802_112,2001,17,0.003801344,459.2,1.745576943
,4,6802,8,6802_112,2002,18,0.004291419,443.1,1.901527597
,4,6802,8,6802_112,2003,19,0.003074851,472.5,1.452866912
,4,6802,8,6802_112,2004,20,0.002671177,454,1.212714423
,4,6802,8,6802_112,2005,21,0.002717144,460.4,1.25097299
,4,6802,8,6802_112,2006,22,0.002911999,450.9,1.313020332
,4,6802,8,6802_112,2007,23,0.002788715,461.6,1.287270869
,4,6802,8,6802_112,2008,24,0.0016256,448.7,0.729406668
,4,6802,8,6802_112,2009,25,0.001408972,459.8,0.64784534
,4,6802,8,6802_112,2010,26,0.002090245,463.2,0.968201442
,4,6802,8,6802_112,2011,27,0.002150223,432.9,0.930831376
,4,6802,8,6802_112,2012,28,0.001604544,421.9,0.676956958
,4,6802,8,6802_112,2013,29,0.00130679,437,0.57106718
,4,6802,8,6802_112,2014,30,0.00112962,431.6,0.487543965
,4,6802,8,6802_112,2015,31,0.001132542,462.2,0.523460923
,4,6802,8,6802_112,2016,32,0.001699549,460.2,0.782132618
,4,6802,15,6802_113,1983,1,0.000286392,571,0.163529748
,4,6802,15,6802_113,1984,2,0.000466378,532.9,0.248532928
,4,6802,15,6802_113,1985,3,0.000853816,523,0.44654573
,4,6802,15,6802_113,1986,4,0.000873655,576.1,0.503312363
,4,6802,15,6802_113,1987,5,0.001125354,526.8,0.592836502
,4,6802,15,6802_113,1988,6,0.001392069,497.8,0.692971694
,4,6802,15,6802_113,1989,7,0.001533475,466.9,0.715979544
,4,6802,15,6802_113,1990,8,0.001557128,483.4,0.752715538
,4,6802,15,6802_113,1991,9,0.001985221,494.7,0.982088938
,4,6802,15,6802_113,1992,10,0.0017649,453,0.799499607
,4,6802,15,6802_113,1993,11,0.00160886,482.2,0.775792249
,4,6802,15,6802_113,1994,12,0.0021097,453,0.955694084
,4,6802,15,6802_113,1995,13,0.001831872,548.9,1.005514384
,4,6802,15,6802_113,1996,14,0.003549535,486.5,1.726848588
,4,6802,15,6802_113,1997,15,0.002768201,503.4,1.393512385
,4,6802,15,6802_113,1998,16,0.002963658,465.5,1.379582637
,4,6802,15,6802_113,1999,17,0.002100541,469.2,0.985574045
,4,6802,15,6802_113,2000,18,0.002307451,449.7,1.037660564
,4,6802,15,6802_113,2001,19,0.003164207,491.9,1.556473344
,4,6802,15,6802_113,2002,20,0.0029082,477.7,1.389247159
,4,6802,15,6802_113,2003,21,0.003188851,457.7,1.459537205
,4,6802,15,6802_113,2004,22,0.003419158,454.4,1.553665493
,4,6802,15,6802_113,2005,23,0.003197741,475.8,1.521485129
,4,6802,15,6802_113,2006,24,0.003748633,452.6,1.696631276
,4,6802,15,6802_113,2007,25,0.004634077,442.3,2.049652034
,4,6802,15,6802_113,2008,26,0.005010924,433.5,2.172235385
,4,6802,15,6802_113,2009,27,0.004221902,454.3,1.918010023
,4,6802,15,6802_113,2010,28,0.0030458,467.7,1.424520792
,4,6802,15,6802_113,2011,29,0.004835596,469.7,2.271279629
,4,6802,15,6802_113,2012,30,0.004604433,449.5,2.069692773
,4,6802,15,6802_113,2013,31,0.003326334,438.2,1.457599718
,4,6802,15,6802_113,2014,32,0.002122738,442.3,0.938886821
,4,6802,15,6802_113,2015,33,0.002547419,453,1.15398089
,4,6802,15,6802_113,2016,34,0.002148304,478.3,1.02753357
,4,6802,16,6802_114,1986,1,0.00018032,477.4,0.086084623
,4,6802,16,6802_114,1987,2,0.000204501,452.7,0.092577373
,4,6802,16,6802_114,1988,3,0.000609422,414.3,0.252483342
,4,6802,16,6802_114,1989,4,0.001006991,401.5,0.404306856
,4,6802,16,6802_114,1990,5,0.001599573,396.5,0.634230709
,4,6802,16,6802_114,1991,6,0.001999114,413.6,0.826833644
,4,6802,16,6802_114,1992,7,0.001914583,397.8,0.761620955
,4,6802,16,6802_114,1993,8,0.002604234,396.2,1.031797418
,4,6802,16,6802_114,1994,9,0.002996785,367.4,1.101018817
,4,6802,16,6802_114,1995,10,0.003649085,398.6,1.45452518
,4,6802,16,6802_114,1996,11,0.004190329,398.3,1.669008167
,4,6802,16,6802_114,1997,12,0.004422416,386.3,1.708379405
,4,6802,16,6802_114,1998,13,0.004121344,380,1.566110539
,4,6802,16,6802_114,1999,14,0.004515909,392.9,1.774300558
,4,6802,16,6802_114,2000,15,0.005444737,370.9,2.019453014
,4,6802,16,6802_114,2001,16,0.00487373,384.3,1.872974282
,4,6802,16,6802_114,2002,17,0.005410639,365.8,1.979211896
,4,6802,16,6802_114,2003,18,0.006235233,383.7,2.392459039
,4,6802,16,6802_114,2004,19,0.006353375,372.7,2.367902741
,4,6802,16,6802_114,2005,20,0.005237957,384.6,2.014518164
,4,6802,16,6802_114,2006,21,0.006295637,406.6,2.559806004
,4,6802,16,6802_114,2007,22,0.006949676,387.6,2.693694553
,4,6802,16,6802_114,2008,23,0.005747252,378,2.172461161
,4,6802,16,6802_114,2009,24,0.005718685,386.1,2.207984295
,4,6802,16,6802_114,2010,25,0.006489563,382.6,2.482906724
,4,6802,16,6802_114,2011,26,0.007477656,333.4,2.493050472
,4,6802,16,6802_114,2012,27,0.00670058,376.7,2.524108617
,4,6802,16,6802_114,2013,28,0.005763757,360.5,2.077834435
,4,6802,16,6802_114,2014,29,0.005316298,363.9,1.934600675
,4,6802,16,6802_114,2015,30,0.004722314,366.3,1.729783532
,4,6802,16,6802_114,2016,31,0.00569238,380.6,2.166519686
,3,6802,1,6802_475,1985,1,0.000179947,572,0.102929559
,3,6802,1,6802_475,1986,2,0.000136118,553.8,0.075381955
,3,6802,1,6802_475,1987,3,0.000235103,560.6,0.131798495
,3,6802,1,6802_475,1988,4,0.000384202,559.2,0.214845468
,3,6802,1,6802_475,1989,5,0.000580756,506.9,0.294385281
,3,6802,1,6802_475,1990,6,0.000693169,515.9,0.357606083
,3,6802,1,6802_475,1991,7,0.000873048,509.3,0.444643368
,3,6802,1,6802_475,1992,8,0.000904214,513.7,0.464494907
,3,6802,1,6802_475,1993,9,0.001460169,498.1,0.727309993
,3,6802,1,6802_475,1994,10,0.001523833,476.9,0.726716163
,3,6802,1,6802_475,1995,11,0.001875792,529.1,0.992481319
,3,6802,1,6802_475,1996,12,0.001972175,483,0.952560654
,3,6802,1,6802_475,1997,13,0.001605215,491.6,0.789123506
,3,6802,1,6802_475,1998,14,0.001715924,484.3,0.83102173
,3,6802,1,6802_475,1999,15,0.002183842,499.7,1.091265928
,3,6802,1,6802_475,2000,16,0.002107143,482.7,1.017117715
,3,6802,1,6802_475,2001,17,0.002628453,491.5,1.291884776
,3,6802,1,6802_475,2002,18,0.002304334,485.8,1.119445546
,3,6802,1,6802_475,2003,19,0.001714606,466.4,0.799692237
,3,6802,1,6802_475,2004,20,0.001559641,458.4,0.714939255
,3,6802,1,6802_475,2005,21,0.001441294,474,0.683173458
,3,6802,1,6802_475,2006,22,0.001540721,464,0.714894737
,3,6802,1,6802_475,2007,23,0.001914626,470.9,0.901597177
,3,6802,1,6802_475,2008,24,0.00173795,439.8,0.764350355
,3,6802,1,6802_475,2009,25,0.001407445,490.9,0.69091493
,3,6802,1,6802_475,2010,26,0.001389842,475.6,0.661008877
,3,6802,1,6802_475,2011,27,0.001383313,451.2,0.62415066
,3,6802,1,6802_475,2012,28,0.001402429,460,0.645117347
,3,6802,1,6802_475,2013,29,0.001648131,463.2,0.763414445
,3,6802,1,6802_475,2014,30,0.00136058,464.2,0.631581238
,3,6802,1,6802_475,2015,31,0.001174108,468.6,0.550186823
,3,6802,1,6802_475,2016,32,0.001020616,492.2,0.502347334
,3,6802,5,6802_476,1985,1,0.000225638,599,0.135156966
,3,6802,5,6802_476,1986,2,0.000232906,593,0.13811337
,3,6802,5,6802_476,1987,3,0.000394206,559.2,0.220440178
,3,6802,5,6802_476,1988,4,0.00054582,535.9,0.29250476
,3,6802,5,6802_476,1989,5,0.000739205,539.1,0.398505532
,3,6802,5,6802_476,1990,6,0.001069907,482.8,0.516550887
,3,6802,5,6802_476,1991,7,0.001207092,519.4,0.6269634
,3,6802,5,6802_476,1992,8,0.00150586,490.6,0.738775026
,3,6802,5,6802_476,1993,9,0.002722592,479,1.304121459
,3,6802,5,6802_476,1994,10,0.002733683,449.7,1.229337041
,3,6802,5,6802_476,1995,11,0.004269189,498,2.126056312
,3,6802,5,6802_476,1996,12,0.004255582,452.9,1.927353037
,3,6802,5,6802_476,1997,13,0.004934893,462.2,2.280907452
,3,6802,5,6802_476,1998,14,0.003325056,509.6,1.694448646
,3,6802,5,6802_476,1999,15,0.003888624,469.8,1.826875569
,3,6802,5,6802_476,2000,16,0.003673279,486.6,1.787417383
,3,6802,5,6802_476,2001,17,0.004967706,463.8,2.30402216
,3,6802,5,6802_476,2002,18,0.003878934,465.7,1.806419532
,3,6802,5,6802_476,2003,19,0.003467344,461.5,1.60017935
,3,6802,5,6802_476,2004,20,0.002828187,467.1,1.321046221
,3,6802,5,6802_476,2005,21,0.00363008,488.6,1.773657216
,3,6802,5,6802_476,2006,22,0.00422325,480.2,2.028004641
,3,6802,5,6802_476,2007,23,0.004337485,497.5,2.157898928
,3,6802,5,6802_476,2008,24,0.003383399,488.2,1.651775428
,3,6802,5,6802_476,2009,25,0.003292122,414,1.362938617
,3,6802,5,6802_476,2010,26,0.002984719,508,1.516237006
,3,6802,5,6802_476,2011,27,0.003094169,501.1,1.550487873
,3,6802,5,6802_476,2012,28,0.00218181,509,1.110541107
,3,6802,5,6802_476,2013,29,0.00243412,540.8,1.316371839
,3,6802,5,6802_476,2014,30,0.002151177,490.3,1.054721998
,3,6802,5,6802_476,2015,31,0.001797111,507,0.911135359
,3,6802,5,6802_476,2016,32,0.00231163,468.9,1.083923097
,3,6802,6,6802_477,1983,1,0.000120081,655.8,0.078749199
,3,6802,6,6802_477,1984,2,0.00017784,678.2,0.120610915
,3,6802,6,6802_477,1985,3,0.000244569,650.7,0.159140819
,3,6802,6,6802_477,1986,4,0.000237646,693,0.164688494
,3,6802,6,6802_477,1987,5,0.000385784,614.8,0.237179942
,3,6802,6,6802_477,1988,6,0.000602625,617.9,0.372362
,3,6802,6,6802_477,1989,7,0.00079007,566.5,0.447574464
,3,6802,6,6802_477,1990,8,0.000790993,594.7,0.470403329
,3,6802,6,6802_477,1991,9,0.001103233,582.9,0.643074481
,3,6802,6,6802_477,1992,10,0.00139661,556.8,0.777632313
,3,6802,6,6802_477,1993,11,0.001738338,563,0.978684416
,3,6802,6,6802_477,1994,12,0.00194528,512.8,0.997539709
,3,6802,6,6802_477,1995,13,0.00222499,524.9,1.167897332
,3,6802,6,6802_477,1996,14,0.002059869,531.9,1.095644196
,3,6802,6,6802_477,1997,15,0.002460676,548.2,1.348942388
,3,6802,6,6802_477,1998,16,0.002150637,530.9,1.141773017
,3,6802,6,6802_477,1999,17,0.00161351,550.8,0.888721079
,3,6802,6,6802_477,2000,18,0.001648766,520.5,0.858182886
,3,6802,6,6802_477,2001,19,0.001456754,534.6,0.778780686
,3,6802,6,6802_477,2002,20,0.001159058,559.6,0.648608743
,3,6802,6,6802_477,2003,21,0.001030014,511.9,0.527264372
,3,6802,6,6802_477,2004,22,0.000836688,518.1,0.433488109
,3,6802,6,6802_477,2005,23,0.000998608,528,0.527265056
,3,6802,6,6802_477,2006,24,0.000960841,550.2,0.528654443
,3,6802,6,6802_477,2007,25,0.001321934,552.1,0.729839484
,3,6802,6,6802_477,2008,26,0.001258445,523.2,0.658418633
,3,6802,6,6802_477,2009,27,0.001061963,570.1,0.605425074
,3,6802,6,6802_477,2010,28,0.00119148,543.5,0.647569349
,3,6802,6,6802_477,2011,29,0.000979305,537.4,0.526278442
,3,6802,6,6802_477,2012,30,0.001256057,536.8,0.674251284
,3,6802,6,6802_477,2013,31,0.001119971,563.6,0.631215575
,3,6802,6,6802_477,2014,32,0.001021858,564.4,0.576736545
,3,6802,6,6802_477,2015,33,0.000850796,554.7,0.471936299
,3,6802,6,6802_477,2016,34,0.000923097,552.4,0.509918721
,3,6802,7,6802_478,1987,1,0.000241368,607.6,0.146655297
,3,6802,7,6802_478,1988,2,0.000446849,506.2,0.226195164
,3,6802,7,6802_478,1989,3,0.000845817,541.1,0.457671617
,3,6802,7,6802_478,1990,4,0.001291989,485.6,0.627390076
,3,6802,7,6802_478,1991,5,0.001494045,509.6,0.761365285
,3,6802,7,6802_478,1992,6,0.001431057,501.2,0.717245925
,3,6802,7,6802_478,1993,7,0.002339886,465.1,1.088281095
,3,6802,7,6802_478,1994,8,0.002258614,450.6,1.017731565
,3,6802,7,6802_478,1995,9,0.003076113,452.6,1.392248638
,3,6802,7,6802_478,1996,10,0.002658122,448.4,1.191901828
,3,6802,7,6802_478,1997,11,0.002777106,432.7,1.201653632
,3,6802,7,6802_478,1998,12,0.002389017,443.7,1.060006736
,3,6802,7,6802_478,1999,13,0.002808674,439.3,1.233850495
,3,6802,7,6802_478,2000,14,0.002237463,455.2,1.018493061
,3,6802,7,6802_478,2001,15,0.002188484,458.5,1.00341997
,3,6802,7,6802_478,2002,16,0.00219054,439.9,0.963618333
,3,6802,7,6802_478,2003,17,0.001395832,438.6,0.612211964
,3,6802,7,6802_478,2004,18,0.00183292,411.1,0.753513504
,3,6802,7,6802_478,2005,19,0.001779738,421.5,0.750159687
,3,6802,7,6802_478,2006,20,0.002503384,422.4,1.057429571
,3,6802,7,6802_478,2007,21,0.00266248,412.1,1.097207839
,3,6802,7,6802_478,2008,22,0.002831481,367,1.039153343
,3,6802,7,6802_478,2009,23,0.00181775,412.1,0.749094895
,3,6802,7,6802_478,2010,24,0.002127789,394.2,0.838774247
,3,6802,7,6802_478,2011,25,0.002126688,405.8,0.863009976
,3,6802,7,6802_478,2012,26,0.001893005,396.5,0.750576429
,3,6802,7,6802_478,2013,27,0.001946541,428.9,0.834871377
,3,6802,7,6802_478,2014,28,0.001282585,423.7,0.543431049
,3,6802,7,6802_478,2015,29,0.000959693,449.8,0.431670107
,3,6802,7,6802_478,2016,30,0.00072396,484.6,0.350830942
,3,6802,11,6802_479,1985,1,0.000197114,616.1,0.121441912
,3,6802,11,6802_479,1986,2,0.000276368,549.5,0.151864309
,3,6802,11,6802_479,1987,3,0.000531447,586.7,0.311799723
,3,6802,11,6802_479,1988,4,0.000927948,554.5,0.514547398
,3,6802,11,6802_479,1989,5,0.001438077,504.6,0.725653533
,3,6802,11,6802_479,1990,6,0.001974458,531,1.048437067
,3,6802,11,6802_479,1991,7,0.00231157,503,1.16271971
,3,6802,11,6802_479,1992,8,0.002462784,539.6,1.32891834
,3,6802,11,6802_479,1993,9,0.003510987,490.3,1.721437109
,3,6802,11,6802_479,1994,10,0.003306026,491.8,1.625903473
,3,6802,11,6802_479,1995,11,0.004132904,518.1,2.141257728
,3,6802,11,6802_479,1996,12,0.004697745,534,2.508596052
,3,6802,11,6802_479,1997,13,0.003522355,559.8,1.971814335
,3,6802,11,6802_479,1998,14,0.004462911,554.1,2.472899001
,3,6802,11,6802_479,1999,15,0.005223598,559.6,2.923125185
,3,6802,11,6802_479,2000,16,0.005140363,588.6,3.025617862
,3,6802,11,6802_479,2001,17,0.004016554,573.8,2.304698402
,3,6802,11,6802_479,2002,18,0.004308291,539.4,2.323892191
,3,6802,11,6802_479,2003,19,0.00271435,516.4,1.401690481
,3,6802,11,6802_479,2004,20,0.003252594,523.4,1.702407716
,3,6802,11,6802_479,2005,21,0.00296529,586,1.73766017
,3,6802,11,6802_479,2006,22,0.003998199,512.2,2.047877335
,3,6802,11,6802_479,2007,23,0.002855347,536.8,1.532750266
,3,6802,11,6802_479,2008,24,0.002555161,522.3,1.334560802
,3,6802,11,6802_479,2009,25,0.003121443,559.3,1.745823263
,3,6802,11,6802_479,2010,26,0.003112017,556.6,1.732148849
,3,6802,11,6802_479,2011,27,0.003986733,551,2.196689866
,3,6802,11,6802_479,2012,28,0.006091515,639.1,3.893087156
,3,6802,11,6802_479,2013,29,0.006800725,563.4,3.831528647
,3,6802,11,6802_479,2014,30,0.003472064,536.5,1.862762474
,3,6802,11,6802_479,2015,31,0.001983642,565.6,1.121947684
,3,6802,11,6802_479,2016,32,0.002076066,549.8,1.141421084
,3,6802,12,6802_480,1985,1,0.000332411,484.1,0.160920334
,3,6802,12,6802_480,1986,2,0.000480103,507.5,0.243652006
,3,6802,12,6802_480,1987,3,0.000792113,481.1,0.381085649
,3,6802,12,6802_480,1988,4,0.001350924,466.5,0.63020584
,3,6802,12,6802_480,1989,5,0.001824326,452.1,0.824777751
,3,6802,12,6802_480,1990,6,0.002233934,459,1.025375911
,3,6802,12,6802_480,1991,7,0.002613253,442.4,1.156103188
,3,6802,12,6802_480,1992,8,0.003125695,425.9,1.331233379
,3,6802,12,6802_480,1993,9,0.00462513,439.8,2.034132201
,3,6802,12,6802_480,1994,10,0.004781737,417,1.993984441
,3,6802,12,6802_480,1995,11,0.005894754,436.5,2.573060121
,3,6802,12,6802_480,1996,12,0.005764182,421.8,2.431331794
,3,6802,12,6802_480,1997,13,0.00607328,455.4,2.765771532
,3,6802,12,6802_480,1998,14,0.006431125,441.3,2.838055498
,3,6802,12,6802_480,1999,15,0.00444676,453.6,2.017050371
,3,6802,12,6802_480,2000,16,0.005055211,471.9,2.385554123
,3,6802,12,6802_480,2001,17,0.00399287,500,1.996435221
,3,6802,12,6802_480,2002,18,0.002889499,552.2,1.595581315
,3,6802,12,6802_480,2003,19,0.003376329,475.1,1.604093993
,3,6802,12,6802_480,2004,20,0.002536563,469.3,1.190408974
,3,6802,12,6802_480,2005,21,0.002815606,494.6,1.392598698
,3,6802,12,6802_480,2006,22,0.002824922,516.6,1.459354428
,3,6802,12,6802_480,2007,23,0.00252535,512.1,1.293231949
,3,6802,12,6802_480,2008,24,0.001588871,472.2,0.750264755
,3,6802,12,6802_480,2009,25,0.001951052,521.8,1.018058897
,3,6802,12,6802_480,2010,26,0.001757126,529.2,0.929871206
,3,6802,12,6802_480,2011,27,0.001613885,525.9,0.848741997
,3,6802,12,6802_480,2012,28,0.001659763,508.5,0.843989393
,3,6802,12,6802_480,2013,29,0.001641812,526.8,0.864906728
,3,6802,12,6802_480,2014,30,0.001082935,567.2,0.614240607
,3,6802,12,6802_480,2015,31,0.000918836,548.2,0.503705787
,3,6802,12,6802_480,2016,32,0.001132303,523.6,0.592873657
,5,6802,4,6802_583,1981,1,0.000177841,455,0.080917603
,5,6802,4,6802_583,1982,2,0.000323517,514.2,0.166352229
,5,6802,4,6802_583,1983,3,0.000614032,537.5,0.330042005
,5,6802,4,6802_583,1984,4,0.00091241,506.3,0.461952974
,5,6802,4,6802_583,1985,5,0.001391289,470.3,0.654323389
,5,6802,4,6802_583,1986,6,0.001262834,532.5,0.672459296
,5,6802,4,6802_583,1987,7,0.00179533,487,0.874325618
,5,6802,4,6802_583,1988,8,0.002753008,465,1.280148871
,5,6802,4,6802_583,1989,9,0.004126295,442.8,1.827123417
,5,6802,4,6802_583,1990,10,0.0042672,464.9,1.98382141
,5,6802,4,6802_583,1991,11,0.004777265,450,2.149769334
,5,6802,4,6802_583,1992,12,0.004142608,434.3,1.799134799
,5,6802,4,6802_583,1993,13,0.004685006,454.7,2.130271993
